,Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count,Temp_Avg
7750,12/26/2017,6:17:26,25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0,25.1275
7751,12/26/2017,6:17:57,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0,25.1125
7752,12/26/2017,6:18:27,25.19,25.19,24.69,25.44,0,0,0,0,0.08,0.05,0.05,0.11,355,0,0,0,0,25.1275
7753,12/26/2017,6:18:58,25.19,25.19,24.63,25.38,0,0,0,0,0.07,0.04,0.05,0.09,355,0,0,0,0,25.0975
7754,12/26/2017,6:19:59,25.19,25.25,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0,25.1275
7755,12/26/2017,6:20:30,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.05,0.09,355,0,0,0,0,25.1125
7756,12/26/2017,6:21:00,25.19,25.19,24.63,25.38,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0,25.0975
7757,12/26/2017,6:21:31,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0,25.1125
7758,12/26/2017,6:22:02,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0,25.1125
7759,12/26/2017,6:22:32,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0,25.1125
7760,12/26/2017,6:23:03,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.06,0.05,0.09,355,0,0,0,0,25.1125
7761,12/26/2017,6:23:34,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0,25.1275
7762,12/26/2017,6:24:04,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0,25.1125
7763,12/26/2017,6:24:35,25.19,25.19,24.69,25.44,0,0,0,0,0.08,0.05,0.05,0.1,355,0,0,0,0,25.1275
7764,12/26/2017,6:25:05,25.19,25.19,24.69,25.44,0,0,0,0,0.08,0.05,0.07,0.09,355,0,0,0,0,25.1275
7765,12/26/2017,6:25:36,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.05,0.1,355,0,0,0,0,25.1125
7766,12/26/2017,6:26:07,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0,25.1125
7767,12/26/2017,6:26:37,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0,25.1125
7768,12/26/2017,6:27:08,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.06,0.06,0.1,350,-0.046153846,0,0,0,25.1125
7769,12/26/2017,6:27:39,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.06,0.06,0.09,350,-0.088461538,0,0,0,25.1125
7770,12/26/2017,6:28:09,25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.080769231,0,0,0,25.1275
7771,12/26/2017,6:28:40,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.06,0.06,0.09,355,-0.073076923,0,0,0,25.1125
7772,12/26/2017,6:29:11,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.09,355,-0.065384615,0,0,0,25.1125
7773,12/26/2017,6:29:41,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.057692308,0,0,0,25.1125
7774,12/26/2017,6:30:12,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.09,355,-0.05,0,0,0,25.1125
7775,12/26/2017,6:30:42,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.1,355,-0.042307692,0,0,0,25.1125
7776,12/26/2017,6:31:13,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.07,0.09,355,-0.034615385,0,0,0,25.1125
7777,12/26/2017,6:31:44,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.04,0.06,0.09,355,-0.026923077,0,0,0,25.1125
7778,12/26/2017,6:32:14,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.04,0.06,0.1,350,-0.065384615,0,0,0,25.1125
7779,12/26/2017,6:32:45,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.1,355,-0.053846154,0,0,0,25.1125
7780,12/26/2017,6:33:16,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.09,355,-0.042307692,0,0,0,25.1125
7781,12/26/2017,6:33:46,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.06,0.06,0.1,355,-0.030769231,0,0,0,25.1125
7782,12/26/2017,6:34:17,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.09,350,-0.065384615,0,0,0,25.1125
7783,12/26/2017,6:34:48,25.19,25.19,24.63,25.38,0,0,0,0,0.07,0.06,0.05,0.11,355,-0.05,0,0,0,25.0975
7784,12/26/2017,6:35:18,25.19,25.19,24.63,25.38,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.034615385,0,0,0,25.0975
7785,12/26/2017,6:35:49,25.19,25.19,24.63,25.38,0,0,0,0,0.07,0.04,0.07,0.1,355,-0.019230769,0,0,0,25.0975
7786,12/26/2017,6:36:19,25.19,25.19,24.63,25.38,0,0,0,0,0.08,0.06,0.06,0.09,355,-0.003846154,0,0,0,25.0975
7787,12/26/2017,6:36:50,25.19,25.19,24.63,25.38,0,0,0,0,0.08,0.04,0.06,0.1,355,0.011538462,0,0,0,25.0975
7788,12/26/2017,6:37:21,25.19,25.19,24.63,25.31,0,0,0,0,0.07,0.04,0.06,0.09,355,0.026923077,0,0,0,25.08
7789,12/26/2017,6:37:51,25.13,25.19,24.63,25.38,0,0,0,0,0.09,0.05,0.05,0.1,355,0.042307692,0,0,0,25.0825
7790,12/26/2017,6:38:22,25.19,25.19,24.63,25.38,0,0,0,0,0.07,0.05,0.06,0.12,355,0.057692308,0,0,0,25.0975
7791,12/26/2017,6:38:53,25.19,25.19,24.63,25.38,0,0,0,0,0.08,0.05,0.06,0.1,355,0.073076923,0,0,0,25.0975
7792,12/26/2017,6:39:23,25.13,25.19,24.63,25.38,0,0,0,0,0.08,0.05,0.06,0.1,355,0.088461538,0,0,0,25.0825
7793,12/26/2017,6:39:54,25.19,25.19,24.63,25.38,0,0,0,0,0.08,0.06,0.06,0.09,350,0.007692308,0,0,0,25.0975
7794,12/26/2017,6:40:25,25.19,25.19,24.63,25.38,0,0,0,0,0.08,0.05,0.07,0.09,350,-0.073076923,0,0,0,25.0975
7795,12/26/2017,6:40:55,25.19,25.19,24.56,25.38,0,0,0,0,0.08,0.05,0.06,0.09,355,-0.057692308,0,0,0,25.08
7796,12/26/2017,6:41:26,25.19,25.19,24.63,25.38,0,0,0,0,0.08,0.04,0.06,0.09,355,-0.042307692,0,0,0,25.0975
7797,12/26/2017,6:41:56,25.13,25.19,24.63,25.38,0,0,0,0,0.08,0.05,0.07,0.09,355,-0.026923077,0,0,0,25.0825
7798,12/26/2017,6:42:27,25.13,25.19,24.56,25.31,0,0,0,0,0.08,0.04,0.06,0.1,355,-0.011538462,0,0,0,25.0475
7799,12/26/2017,6:42:58,25.13,25.19,24.63,25.38,0,0,0,0,0.07,0.04,0.06,0.09,350,-0.042307692,0,0,0,25.0825
7800,12/26/2017,6:43:28,25.13,25.19,24.56,25.38,0,0,0,0,0.08,0.05,0.07,0.1,355,-0.023076923,0,0,0,25.065
7801,12/26/2017,6:43:59,25.19,25.19,24.63,25.38,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.05,0,0,0,25.0975
7802,12/26/2017,6:44:30,25.13,25.19,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.026923077,0,0,0,25.0475
7803,12/26/2017,6:45:00,25.13,25.19,24.63,25.38,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.053846154,0,0,0,25.0825
7804,12/26/2017,6:45:31,25.13,25.19,24.56,25.31,0,0,0,0,0.07,0.04,0.06,0.1,350,-0.080769231,0,0,0,25.0475
7805,12/26/2017,6:46:02,25.13,25.19,24.56,25.31,0,0,0,0,0.07,0.05,0.06,0.1,355,-0.057692308,0,0,0,25.0475
7806,12/26/2017,6:46:32,25.13,25.19,24.63,25.38,0,0,0,0,0.07,0.05,0.06,0.1,355,-0.034615385,0,0,0,25.0825
7807,12/26/2017,6:47:03,25.13,25.19,24.56,25.38,0,0,0,0,0.08,0.05,0.07,0.1,355,-0.061538462,0,0,0,25.065
7808,12/26/2017,6:47:33,25.13,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.1,355,-0.042307692,0,0,0,25.0975
7809,12/26/2017,6:48:04,25.19,25.19,24.63,25.38,0,0,0,0,0.08,0.05,0.06,0.11,350,-0.069230769,0,0,0,25.0975
7810,12/26/2017,6:48:35,25.13,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.046153846,0,0,0,25.0975
7811,12/26/2017,6:49:05,25.13,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.023076923,0,0,0,25.0975
7812,12/26/2017,6:49:36,25.13,25.19,24.63,25.38,0,0,0,0,0.08,0.05,0.06,0.09,355,1.23E-17,0,0,0,25.0825
7813,12/26/2017,6:50:07,25.13,25.19,24.63,25.38,0,0,1,0,0.08,0.04,0.06,0.1,355,0.023076923,0,0,0,25.0825
7814,12/26/2017,6:50:37,25.13,25.19,24.63,25.38,0,0,1,1,0.08,0.05,0.06,0.1,350,-1.23E-17,0,0,0,25.0825
7815,12/26/2017,6:51:08,25.13,25.19,24.56,25.38,0,0,1,1,0.08,0.05,0.06,0.1,350,-0.019230769,0,0,0,25.065
7816,12/26/2017,6:51:39,25.13,25.19,24.56,25.38,0,0,1,1,0.07,0.05,0.07,0.1,350,-0.034615385,0,0,0,25.065
7817,12/26/2017,6:52:09,25.13,25.19,24.56,25.38,0,0,1,1,0.08,0.05,0.06,0.1,350,-0.046153846,0,0,0,25.065
7818,12/26/2017,6:52:40,25.13,25.19,24.56,25.38,0,0,1,1,0.08,0.06,0.06,0.09,350,-0.103846154,0,0,0,25.065
7819,12/26/2017,6:53:10,25.13,25.13,24.56,25.38,0,0,1,1,0.08,0.05,0.06,0.1,350,-0.161538462,0,0,0,25.05
7820,12/26/2017,6:53:41,25.13,25.19,24.56,25.31,0,0,1,1,0.07,0.05,0.05,0.09,350,-0.169230769,0,0,0,25.0475
7821,12/26/2017,6:54:12,25.13,25.19,24.56,25.38,0,0,1,1,0.08,0.05,0.05,0.11,350,-0.173076923,0,0,0,25.065
7822,12/26/2017,6:54:42,25.13,25.13,24.63,25.38,0,0,1,1,0.07,0.05,0.06,0.1,350,-0.173076923,0,0,0,25.0675
7823,12/26/2017,6:55:13,25.13,25.19,24.63,25.31,0,0,1,1,0.07,0.05,0.07,0.09,350,-0.169230769,0,0,0,25.065
7824,12/26/2017,6:55:44,25.13,25.19,24.56,25.25,0,0,2,1,0.08,0.05,0.06,0.1,350,-0.211538462,0,0,0,25.0325
7825,12/26/2017,6:56:45,25.13,25.19,24.56,25.31,0,0,2,1,0.08,0.06,0.06,0.1,355,-0.157692308,0,0,0,25.0475
7826,12/26/2017,6:57:15,25.13,25.13,24.56,25.31,0,0,2,1,0.08,0.06,0.06,0.09,350,-0.2,0,0,0,25.0325
7827,12/26/2017,6:57:46,25.13,25.13,24.56,25.31,0,0,2,1,0.08,0.05,0.06,0.1,355,-0.146153846,0,0,0,25.0325
7828,12/26/2017,6:58:17,25.13,25.13,24.56,25.38,0,0,2,1,0.07,0.05,0.06,0.1,355,-0.092307692,0,0,0,25.05
7829,12/26/2017,6:58:47,25.13,25.13,24.56,25.31,0,0,2,1,0.07,0.05,0.06,0.1,350,-0.134615385,0,0,0,25.0325
7830,12/26/2017,6:59:18,25.13,25.19,24.56,25.25,0,0,2,2,0.08,0.05,0.06,0.1,355,-0.080769231,0,0,0,25.0325
7831,12/26/2017,6:59:49,25.13,25.19,24.56,25.25,0,0,2,2,0.08,0.05,0.06,0.1,350,-0.073076923,0,0,0,25.0325
7832,12/26/2017,7:00:19,25.13,25.13,24.56,25.31,0,0,3,2,0.08,0.05,0.06,0.1,355,-0.015384615,0,0,0,25.0325
7833,12/26/2017,7:00:50,25.13,25.13,24.63,25.31,0,0,3,2,0.1,0.06,0.06,0.1,350,-0.003846154,0,0,0,25.05
7834,12/26/2017,7:01:21,25.13,25.13,24.56,25.25,0,0,3,2,0.08,0.05,0.06,0.11,350,-0.038461538,0,0,0,25.0175
7835,12/26/2017,7:01:51,25.13,25.13,24.56,25.25,0,0,3,2,0.07,0.05,0.08,0.1,350,-0.023076923,0,0,0,25.0175
7836,12/26/2017,7:02:22,25.13,25.13,24.56,25.25,0,0,3,2,0.08,0.05,0.06,0.09,350,-0.003846154,0,0,0,25.0175
7837,12/26/2017,7:02:52,25.13,25.13,24.56,25.31,0,0,3,2,0.08,0.04,0.07,0.09,350,0.019230769,0,0,0,25.0325
7838,12/26/2017,7:03:23,25.13,25.19,24.56,25.25,0,0,3,2,0.08,0.05,0.06,0.1,350,0.046153846,0,0,0,25.0325
7839,12/26/2017,7:03:54,25.13,25.19,24.56,25.31,0,0,4,2,0.08,0.05,0.06,0.1,350,0.026923077,0,0,0,25.0475
7840,12/26/2017,7:04:24,25.13,25.19,24.56,25.25,0,0,4,2,0.07,0.06,0.05,0.1,350,0.007692308,0,0,0,25.0325
7841,12/26/2017,7:04:55,25.13,25.19,24.56,25.25,0,0,4,2,0.08,0.05,0.07,0.09,350,-0.011538462,0,0,0,25.0325
7842,12/26/2017,7:05:26,25.13,25.13,24.56,25.31,0,0,4,3,0.08,0.06,0.06,0.1,350,-0.030769231,0,0,0,25.0325
7843,12/26/2017,7:05:56,25.13,25.13,24.56,25.25,0,0,4,3,0.07,0.05,0.06,0.09,350,-0.05,0,0,0,25.0175
7844,12/26/2017,7:06:27,25.13,25.13,24.56,25.25,0,0,4,3,0.07,0.05,0.06,0.1,350,-0.069230769,0,0,0,25.0175
7845,12/26/2017,7:06:58,25.13,25.13,24.56,25.25,0,0,4,3,0.08,0.05,0.06,0.1,350,-0.088461538,0,0,0,25.0175
7846,12/26/2017,7:07:28,25.13,25.13,24.56,25.25,0,0,5,3,0.07,0.04,0.07,0.09,350,-0.107692308,0,0,0,25.0175
7847,12/26/2017,7:07:59,25.13,25.13,24.56,25.25,0,0,5,3,0.07,0.05,0.06,0.1,350,-0.126923077,0,0,0,25.0175
7848,12/26/2017,7:08:29,25.13,25.13,24.56,25.25,0,0,5,3,0.08,0.05,0.06,0.1,350,-0.146153846,0,0,0,25.0175
7849,12/26/2017,7:09:00,25.06,25.13,24.56,25.25,0,0,5,3,0.08,0.05,0.06,0.09,350,-0.165384615,0,0,0,25
7850,12/26/2017,7:09:31,25.13,25.13,24.56,25.25,0,0,5,3,0.08,0.05,0.06,0.1,350,-0.134615385,0,0,0,25.0175
7851,12/26/2017,7:10:01,25.06,25.13,24.56,25.19,0,0,5,3,0.07,0.05,0.06,0.1,350,-0.15,0,0,0,24.985
7852,12/26/2017,7:10:32,25.13,25.13,24.56,25.19,0,0,5,3,0.07,0.05,0.06,0.1,350,-0.115384615,0,0,0,25.0025
7853,12/26/2017,7:11:03,25.06,25.13,24.56,25.19,0,0,5,4,0.08,0.05,0.06,0.1,350,-0.076923077,0,0,0,24.985
7854,12/26/2017,7:11:33,25.06,25.13,24.56,25.19,0,0,5,4,0.08,0.06,0.06,0.1,350,-0.084615385,0,0,0,24.985
7855,12/26/2017,7:12:04,25.06,25.13,24.56,25.19,0,0,5,4,0.08,0.05,0.05,0.1,350,-0.042307692,0,0,0,24.985
7856,12/26/2017,7:12:35,25.06,25.13,24.56,25.25,0,0,5,4,0.08,0.05,0.06,0.1,350,-0.046153846,0,0,0,25
7857,12/26/2017,7:13:05,25.06,25.13,24.56,25.25,0,0,5,4,0.08,0.07,0.06,0.11,350,0,0,0,0,25
7858,12/26/2017,7:13:36,25.06,25.13,24.56,25.19,0,0,5,4,0.08,0.05,0.06,0.09,350,0,0,0,0,24.985
7859,12/26/2017,7:14:06,25.06,25.13,24.56,25.19,0,0,6,4,0.08,0.05,0.06,0.09,350,0,0,0,0,24.985
7860,12/26/2017,7:14:37,25.06,25.13,24.56,25.25,0,0,6,4,0.08,0.05,0.06,0.1,350,0,0,0,0,25
7861,12/26/2017,7:15:08,25.06,25.13,24.56,25.25,0,0,6,4,0.08,0.04,0.06,0.1,350,0,0,0,0,25
7862,12/26/2017,7:16:09,25.06,25.06,24.56,25.13,1,1,6,5,0.07,0.05,0.06,0.09,350,0,0,0,0,24.9525
7863,12/26/2017,7:16:40,25.06,25.13,24.56,25.13,1,0,7,5,0.08,0.06,0.06,0.09,350,0,0,0,0,24.97
7864,12/26/2017,7:17:10,25.06,25.13,24.56,25.13,1,0,7,5,0.07,0.05,0.06,0.1,350,0,0,0,0,24.97
7865,12/26/2017,7:17:41,25.06,25.13,24.56,25.13,1,1,7,5,0.08,0.05,0.06,0.1,350,0,0,0,0,24.97
7866,12/26/2017,7:18:12,25.06,25.06,24.56,25.19,1,1,7,5,0.08,0.05,0.07,0.1,350,0,0,0,0,24.9675
7867,12/26/2017,7:18:42,25.06,25.06,24.56,25.25,1,1,7,5,0.08,0.04,0.06,0.11,350,0,0,0,0,24.9825
7868,12/26/2017,7:19:13,25.06,25.06,24.56,25.19,1,1,7,5,0.08,0.05,0.06,0.1,350,0,0,0,0,24.9675
7869,12/26/2017,7:19:43,25.06,25.06,24.56,25.19,1,1,8,5,0.08,0.05,0.07,0.09,350,0,0,0,0,24.9675
7870,12/26/2017,7:20:14,25.06,25.06,24.56,25.19,1,1,8,5,0.08,0.05,0.06,0.1,350,0,0,0,0,24.9675
7871,12/26/2017,7:20:45,25.13,25.13,24.56,25.19,1,1,8,5,0.08,0.05,0.06,0.1,350,0,0,0,0,25.0025
7872,12/26/2017,7:21:15,25.13,25.06,24.56,25.25,1,1,8,5,0.08,0.05,0.06,0.1,350,0,0,0,0,25
7873,12/26/2017,7:21:46,25.06,25.06,24.56,25.19,1,1,8,5,0.07,0.05,0.06,0.1,350,0,0,0,0,24.9675
7874,12/26/2017,7:22:17,25.06,25.06,24.56,25.19,1,1,9,5,0.07,0.05,0.07,0.1,350,0,0,0,0,24.9675
7875,12/26/2017,7:22:47,25.13,25.06,24.56,25.19,1,1,9,5,0.07,0.05,0.07,0.1,350,0,0,0,0,24.985
7876,12/26/2017,7:23:18,25.13,25.13,24.56,25.19,1,1,9,5,0.08,0.05,0.06,0.1,350,0,0,0,0,25.0025
7877,12/26/2017,7:23:49,25.13,25.13,24.56,25.25,1,1,9,5,0.08,0.05,0.07,0.1,350,0,0,0,0,25.0175
7878,12/26/2017,7:24:19,25.13,25.13,24.56,25.19,1,1,9,5,0.07,0.05,0.06,0.1,350,0,0,0,0,25.0025
7879,12/26/2017,7:24:50,25.06,25.06,24.56,25.19,1,1,10,6,0.08,0.05,0.07,0.1,350,0,0,0,0,24.9675
7880,12/26/2017,7:25:20,25.06,25.13,24.56,25.19,1,1,10,6,0.08,0.06,0.07,0.1,350,0,0,0,0,24.985
7881,12/26/2017,7:25:51,25.06,25.06,24.56,25.19,1,1,10,6,0.08,0.06,0.06,0.1,350,0,0,0,0,24.9675
7882,12/26/2017,7:26:22,25.13,25.06,24.56,25.19,1,1,10,6,0.08,0.06,0.06,0.11,350,0,0,0,0,24.985
7883,12/26/2017,7:26:52,25.06,25.06,24.56,25.13,1,1,10,6,0.08,0.05,0.06,0.1,350,0,0,0,0,24.9525
7884,12/26/2017,7:27:23,25.06,25.06,24.56,25.25,1,1,10,6,0.08,0.05,0.06,0.09,350,0,0,0,0,24.9825
7885,12/26/2017,7:27:54,25.06,25.13,24.56,25.19,1,1,10,6,0.07,0.05,0.06,0.09,350,0,0,0,0,24.985
7886,12/26/2017,7:28:24,25.06,25.13,24.56,25.19,1,1,10,6,0.08,0.05,0.06,0.09,350,0,0,0,0,24.985
7887,12/26/2017,7:28:55,25.06,25.06,24.56,25.19,1,1,10,7,0.08,0.05,0.06,0.1,350,0,0,0,0,24.9675
7888,12/26/2017,7:29:25,25.06,25.06,24.56,25.13,2,2,10,7,0.08,0.04,0.08,0.11,350,0,0,0,0,24.9525
7889,12/26/2017,7:29:56,25.06,25.06,24.56,25.19,2,2,11,7,0.08,0.05,0.06,0.1,350,0,0,0,0,24.9675
7890,12/26/2017,7:30:27,25.06,25.06,24.56,25.25,2,2,11,7,0.08,0.05,0.06,0.09,350,0,0,0,0,24.9825
7891,12/26/2017,7:30:57,25.06,25.06,24.56,25.25,2,2,11,7,0.08,0.06,0.07,0.09,350,0,0,0,0,24.9825
7892,12/26/2017,7:31:28,25.06,25.06,24.56,25.31,2,2,11,7,0.08,0.05,0.07,0.1,350,0,0,0,0,24.9975
7893,12/26/2017,7:31:59,25.06,25.06,24.56,25.19,2,2,11,7,0.07,0.05,0.06,0.1,350,0,0,0,0,24.9675
7894,12/26/2017,7:32:29,25.06,25.06,24.56,25.13,2,2,12,7,0.08,0.05,0.06,0.1,350,0,0,0,0,24.9525
7895,12/26/2017,7:33:00,25.06,25.06,24.56,25.19,2,2,12,8,0.07,0.05,0.06,0.1,350,0,0,0,0,24.9675
7896,12/26/2017,7:33:31,25.13,25.06,24.56,25.19,2,2,12,8,0.07,0.05,0.07,0.09,350,0,0,0,0,24.985
7897,12/26/2017,7:34:01,25.06,25.06,24.56,25.19,2,2,12,8,0.08,0.05,0.06,0.09,350,0,0,0,0,24.9675
7898,12/26/2017,7:34:32,25.06,25.06,24.56,25.19,2,2,13,8,0.07,0.05,0.06,0.1,350,0,0,0,0,24.9675
7899,12/26/2017,7:35:02,25.13,25.06,24.56,25.19,2,2,13,8,0.08,0.06,0.06,0.09,350,0,0,0,0,24.985
7900,12/26/2017,7:35:33,25.06,25.13,24.56,25.19,2,2,13,8,0.08,0.05,0.06,0.09,350,0,0,0,0,24.985
7901,12/26/2017,7:36:04,25.06,25.06,24.56,25.19,2,2,13,8,0.08,0.05,0.05,0.1,350,0,0,0,0,24.9675
7902,12/26/2017,7:36:34,25.06,25.06,24.56,25.19,2,2,13,8,0.08,0.05,0.07,0.09,350,0,0,0,0,24.9675
7903,12/26/2017,7:37:05,25.06,25.06,24.56,25.19,2,2,14,9,0.08,0.05,0.06,0.1,350,0,0,0,0,24.9675
7904,12/26/2017,7:37:36,25.06,25.06,24.56,25.19,2,2,14,9,0.07,0.05,0.06,0.09,350,0,0,0,0,24.9675
7905,12/26/2017,7:38:06,25.06,25.06,24.56,25.13,2,2,14,9,0.07,0.05,0.06,0.1,350,0,0,0,0,24.9525
7906,12/26/2017,7:38:37,25.06,25.06,24.56,25.13,2,2,14,9,0.07,0.05,0.07,0.1,350,0,0,0,0,24.9525
7907,12/26/2017,7:39:08,25.06,25.06,24.56,25.13,2,2,14,9,0.08,0.05,0.06,0.11,350,0,0,0,0,24.9525
7908,12/26/2017,7:39:38,25.06,25.06,24.56,25.06,2,2,14,9,0.09,0.05,0.06,0.1,350,0,0,0,0,24.935
7909,12/26/2017,7:40:09,25.06,25.06,24.56,25.13,2,2,14,9,0.07,0.05,0.06,0.1,350,0,0,0,0,24.9525
7910,12/26/2017,7:40:39,25,25.06,24.56,25.13,2,2,14,9,0.07,0.05,0.07,0.09,350,0,0,0,0,24.9375
7911,12/26/2017,7:41:10,25,25.06,24.56,25.13,2,3,14,10,0.08,0.05,0.06,0.11,350,0,0,0,0,24.9375
7912,12/26/2017,7:41:41,25.06,25.06,24.56,25.19,2,2,14,10,0.08,0.05,0.05,0.1,350,0,0,0,0,24.9675
7913,12/26/2017,7:42:11,25.06,25.06,24.56,25.13,3,3,14,10,0.08,0.06,0.06,0.09,350,0,0,0,0,24.9525
7914,12/26/2017,7:42:42,25,25.06,24.56,25.13,3,3,15,10,0.08,0.06,0.06,0.1,350,0,0,0,0,24.9375
7915,12/26/2017,7:43:13,25,25.06,24.56,25.13,3,3,15,10,0.08,0.06,0.06,0.1,350,0,0,0,0,24.9375
7916,12/26/2017,7:43:43,25.06,25.06,24.56,25.19,3,3,15,10,0.07,0.05,0.07,0.09,350,0,0,0,0,24.9675
7917,12/26/2017,7:44:14,25.06,25.06,24.56,25.13,3,3,15,10,0.08,0.05,0.06,0.1,350,0,0,0,0,24.9525
7918,12/26/2017,7:44:45,25.06,25.06,24.56,25.13,3,3,16,10,0.08,0.06,0.06,0.1,350,0,0,0,0,24.9525
7919,12/26/2017,7:45:15,25.06,25.06,24.56,25.19,3,3,16,11,0.07,0.05,0.06,0.1,350,0,0,0,0,24.9675
7920,12/26/2017,7:45:46,25.06,25.13,24.56,25.13,3,3,16,11,0.08,0.05,0.07,0.11,350,0,0,0,0,24.97
7921,12/26/2017,7:46:16,25.06,25.06,24.56,25.06,3,3,16,12,0.07,0.04,0.06,0.11,350,0,0,0,0,24.935
7922,12/26/2017,7:46:47,25.06,25.06,24.56,25.13,3,3,17,12,0.08,0.05,0.06,0.1,350,0,0,0,0,24.9525
7923,12/26/2017,7:47:18,25.06,25.06,24.56,25.19,3,3,17,12,0.08,0.04,0.06,0.1,350,0,0,0,0,24.9675
7924,12/26/2017,7:47:48,25.06,25.06,24.56,25.06,3,3,17,12,0.07,0.05,0.06,0.1,350,0,0,0,0,24.935
7925,12/26/2017,7:48:19,25.06,25.06,24.56,25.06,3,3,17,13,0.08,0.04,0.06,0.09,350,0,0,0,0,24.935
7926,12/26/2017,7:48:50,25.06,25.06,24.56,25,3,3,18,13,0.08,0.06,0.06,0.1,350,0,0,0,0,24.92
7927,12/26/2017,7:49:20,25.06,25.06,24.56,25,3,3,18,13,0.08,0.05,0.06,0.1,350,0,0,0,0,24.92
7928,12/26/2017,7:49:51,25.06,25.06,24.56,25.06,3,4,18,13,0.07,0.06,0.06,0.1,350,0,0,0,0,24.935
7929,12/26/2017,7:50:22,25.06,25.06,24.56,25,3,4,18,13,0.07,0.06,0.07,0.09,350,0,0,0,0,24.92
7930,12/26/2017,7:50:52,25.06,25.06,24.56,25,3,4,19,13,0.07,0.04,0.07,0.1,350,0,0,0,0,24.92
7931,12/26/2017,7:51:23,25.06,25.06,24.56,25,4,4,19,13,0.08,0.06,0.06,0.1,350,0,0,0,0,24.92
7932,12/26/2017,7:51:53,25.06,25.06,24.56,25,4,4,19,14,0.08,0.05,0.06,0.1,350,0,0,0,0,24.92
7933,12/26/2017,7:52:24,25.06,25,24.56,25.06,4,4,20,14,0.08,0.05,0.06,0.09,350,0,0,0,0,24.92
7934,12/26/2017,7:52:55,25.06,25,24.56,25.06,4,4,20,14,0.08,0.04,0.07,0.09,350,0,0,0,0,24.92
7935,12/26/2017,7:53:25,25.06,25.06,24.56,25.06,4,4,20,14,0.08,0.05,0.06,0.09,350,0,0,0,0,24.935
7936,12/26/2017,7:53:56,25.06,25.06,24.56,25.06,4,4,20,14,0.08,0.05,0.07,0.09,350,0,0,0,0,24.935
7937,12/26/2017,7:54:27,25.06,25.06,24.56,25.06,4,4,20,14,0.08,0.06,0.07,0.09,350,0,0,0,0,24.935
7938,12/26/2017,7:54:57,25.06,25.06,24.56,25.13,4,4,20,14,0.08,0.05,0.08,0.1,350,0,0,0,0,24.9525
7939,12/26/2017,7:55:28,25.06,25,24.56,25.06,4,4,20,14,0.07,0.05,0.07,0.1,350,0,0,0,0,24.92
